user_id,created_at,company_id,language,activated_at,state
511.00,16-02-13 23:21,8845,english,,pending
512.00,16-02-13 19:41,6996,english,,pending
513.00,16-02-13 10:34,700,spanish,16-02-13 10:35,active
514.00,16-02-13 21:58,8125,japanese,16-02-13 22:00,active
515.00,17-02-13 10:15,2253,english,17-02-13 10:16,active
516.00,17-02-13 23:01,9,english,17-02-13 23:03,active
517.00,17-02-13 11:17,11239,english,17-02-13 11:19,active
518.00,17-02-13 8:00,421,english,17-02-13 8:02,active
519.00,17-02-13 17:37,10492,english,,pending
520.00,18-02-13 10:23,12719,english,,pending
521.00,18-02-13 9:52,9497,spanish,18-02-13 9:53,active
522.00,18-02-13 14:52,2387,spanish,,pending
523.00,18-02-13 17:26,6,arabic,18-02-13 17:27,active
524.00,18-02-13 16:39,6717,arabic,18-02-13 16:41,active
525.00,18-02-13 10:48,8503,english,18-02-13 10:49,active
526.00,18-02-13 8:36,466,english,,pending
527.00,18-02-13 8:49,3540,korean,18-02-13 8:50,active
528.00,18-02-13 16:43,6568,arabic,,pending
529.00,18-02-13 17:41,6334,german,18-02-13 17:43,active
530.00,18-02-13 13:21,8528,german,18-02-13 13:23,active
531.00,18-02-13 1:02,9139,english,,pending
532.00,18-02-13 3:14,7789,french,,pending
533.00,19-02-13 19:05,8539,english,,pending
534.00,19-02-13 13:55,5948,english,,pending
535.00,19-02-13 13:19,4260,english,19-02-13 13:20,active
536.00,19-02-13 11:16,2824,english,,pending
537.00,19-02-13 14:39,13103,german,19-02-13 14:40,active
538.00,19-02-13 18:28,4,spanish,19-02-13 18:30,active
539.00,19-02-13 23:44,1132,english,,pending
540.00,19-02-13 17:18,2006,english,19-02-13 17:19,active
541.00,19-02-13 13:23,1816,english,,pending
542.00,19-02-13 16:38,13,german,,pending
543.00,19-02-13 9:00,5374,german,,pending
544.00,19-02-13 11:53,1,arabic,,pending
545.00,19-02-13 11:20,5881,english,,pending
546.00,19-02-13 20:43,4776,english,19-02-13 20:44,active
547.00,19-02-13 2:57,11792,japanese,,pending
548.00,20-02-13 7:06,6470,arabic,20-02-13 7:07,active
549.00,20-02-13 14:31,11343,portugese,20-02-13 14:33,active
550.00,20-02-13 15:33,3548,english,,pending
551.00,20-02-13 11:27,3,spanish,20-02-13 11:29,active
552.00,20-02-13 17:21,9675,chinese,20-02-13 17:23,active
553.00,20-02-13 8:56,4723,spanish,20-02-13 8:58,active
554.00,20-02-13 14:58,5491,japanese,20-02-13 14:59,active
555.00,20-02-13 9:22,5207,german,20-02-13 9:23,active
556.00,20-02-13 12:58,12547,chinese,20-02-13 13:00,active
557.00,20-02-13 12:41,23,spanish,,pending
558.00,20-02-13 18:47,555,indian,,pending
559.00,20-02-13 7:25,1531,french,,pending
560.00,20-02-13 17:29,11480,arabic,,pending
561.00,20-02-13 23:45,1,french,,pending
562.00,20-02-13 17:24,3082,french,,pending
563.00,20-02-13 2:05,48,english,20-02-13 2:07,active
564.00,20-02-13 17:18,10158,french,,pending
565.00,21-02-13 15:17,4287,portugese,21-02-13 15:18,active
566.00,21-02-13 13:22,231,japanese,21-02-13 13:24,active
567.00,21-02-13 11:47,3657,english,21-02-13 11:49,active
568.00,21-02-13 18:20,2937,english,,pending
569.00,21-02-13 15:06,5630,arabic,,pending
570.00,21-02-13 11:52,1947,arabic,21-02-13 11:53,active
571.00,21-02-13 22:11,1,french,,pending
572.00,21-02-13 16:42,7105,english,,pending
573.00,21-02-13 15:57,4602,english,,pending
574.00,21-02-13 15:29,19,english,21-02-13 15:30,active
575.00,21-02-13 9:54,1034,spanish,21-02-13 9:56,active
576.00,21-02-13 16:04,7376,japanese,21-02-13 16:05,active
577.00,21-02-13 12:19,3723,french,,pending
578.00,21-02-13 1:59,535,french,,pending
579.00,21-02-13 16:57,223,english,21-02-13 16:58,active
580.00,22-02-13 19:20,11823,japanese,,pending
581.00,22-02-13 9:30,10409,english,22-02-13 9:32,active
582.00,22-02-13 10:43,499,indian,,pending
583.00,22-02-13 15:07,8547,german,22-02-13 15:08,active
584.00,22-02-13 17:13,17,chinese,,pending
585.00,22-02-13 10:28,17,english,,pending
586.00,22-02-13 14:51,11282,english,22-02-13 14:53,active
587.00,22-02-13 22:49,1366,english,,pending
588.00,22-02-13 11:21,10,english,22-02-13 11:22,active
589.00,22-02-13 9:22,208,french,22-02-13 9:24,active
590.00,22-02-13 18:03,10869,portugese,,pending
591.00,22-02-13 13:28,3,italian,22-02-13 13:29,active
592.00,22-02-13 15:05,59,russian,22-02-13 15:06,active
593.00,22-02-13 15:06,3849,french,,pending
594.00,23-02-13 13:37,12085,english,,pending
595.00,23-02-13 16:25,4156,english,,pending
596.00,23-02-13 15:22,24,english,23-02-13 15:23,active
597.00,23-02-13 12:46,8974,english,23-02-13 12:48,active
598.00,24-02-13 12:19,1,english,24-02-13 12:20,active
599.00,24-02-13 1:10,11251,english,,pending
600.00,24-02-13 15:56,12679,english,,pending
601.00,24-02-13 13:54,3218,arabic,,pending
602.00,25-02-13 13:30,695,english,25-02-13 13:31,active
603.00,25-02-13 10:05,106,english,25-02-13 10:06,active
604.00,25-02-13 15:57,1642,english,,pending
605.00,25-02-13 10:24,5296,english,,pending
606.00,25-02-13 14:20,2335,french,,pending
607.00,25-02-13 7:40,12958,english,,pending
608.00,25-02-13 18:16,2680,french,,pending
609.00,25-02-13 7:50,8,english,25-02-13 7:52,active
610.00,25-02-13 14:21,1178,indian,25-02-13 14:22,active
611.00,25-02-13 9:36,449,portugese,25-02-13 9:38,active
612.00,25-02-13 9:16,13,english,,pending
613.00,25-02-13 14:04,8289,japanese,,pending
614.00,25-02-13 18:06,8715,english,25-02-13 18:08,active
615.00,26-02-13 22:40,5029,english,,pending
616.00,26-02-13 14:04,17,german,,pending
617.00,26-02-13 9:09,4193,english,26-02-13 9:11,active
618.00,26-02-13 2:30,10895,portugese,26-02-13 2:32,active
619.00,26-02-13 13:32,260,english,,pending
620.00,26-02-13 15:59,1,english,,pending
621.00,26-02-13 15:22,522,arabic,26-02-13 15:24,active
622.00,26-02-13 10:25,26,english,26-02-13 10:26,active
623.00,26-02-13 11:47,7186,english,,pending
624.00,26-02-13 16:12,8698,russian,26-02-13 16:14,active
625.00,26-02-13 23:20,12491,french,,pending
626.00,26-02-13 19:38,7697,chinese,,pending
627.00,26-02-13 16:49,7065,spanish,,pending
628.00,26-02-13 15:10,6191,english,,pending
629.00,27-02-13 10:20,1,chinese,27-02-13 10:21,active
630.00,27-02-13 16:40,3,english,,pending
631.00,27-02-13 11:30,505,spanish,27-02-13 11:31,active
632.00,27-02-13 21:53,9122,spanish,27-02-13 21:54,active
633.00,27-02-13 15:47,3,english,27-02-13 15:49,active
634.00,27-02-13 9:14,6424,english,,pending
635.00,27-02-13 5:14,8537,english,,pending
636.00,27-02-13 13:48,4796,english,27-02-13 13:49,active
637.00,27-02-13 13:28,3,english,27-02-13 13:30,active
638.00,27-02-13 10:18,3883,russian,,pending
639.00,27-02-13 8:27,78,french,,pending
640.00,27-02-13 15:06,1,italian,,pending
641.00,27-02-13 16:03,10715,english,,pending
642.00,27-02-13 9:10,11453,english,,pending
643.00,27-02-13 14:43,71,indian,27-02-13 14:44,active
644.00,28-02-13 12:44,219,chinese,28-02-13 12:46,active
645.00,28-02-13 17:27,13171,portugese,,pending
646.00,28-02-13 8:08,2339,indian,,pending
647.00,28-02-13 11:58,17,english,28-02-13 11:59,active
648.00,28-02-13 12:44,97,english,,pending
649.00,28-02-13 9:27,863,english,,pending
650.00,28-02-13 17:01,62,english,,pending
651.00,28-02-13 13:03,4198,english,28-02-13 13:04,active
652.00,28-02-13 9:59,12,spanish,28-02-13 10:00,active
653.00,28-02-13 18:10,5434,russian,28-02-13 18:11,active
654.00,28-02-13 17:50,2142,english,,pending
655.00,28-02-13 9:01,1,english,28-02-13 9:02,active
656.00,28-02-13 8:14,195,french,,pending
657.00,28-02-13 16:16,365,english,,pending
658.00,28-02-13 16:36,10965,russian,,pending
659.00,28-02-13 11:59,8168,english,,pending
660.00,01-03-13 19:18,2351,english,01-03-13 19:20,active
661.00,01-03-13 2:21,461,russian,,pending
662.00,01-03-13 2:05,12457,chinese,,pending
663.00,01-03-13 11:34,10936,german,01-03-13 11:36,active
664.00,01-03-13 21:11,821,english,01-03-13 21:13,active
665.00,01-03-13 14:44,4675,spanish,,pending
666.00,01-03-13 18:15,9241,english,,pending
667.00,01-03-13 14:21,2789,spanish,,pending
668.00,01-03-13 17:15,19,italian,01-03-13 17:16,active
669.00,01-03-13 8:59,7152,english,,pending
670.00,01-03-13 16:58,4604,english,01-03-13 17:00,active
671.00,01-03-13 17:12,13082,english,,pending
672.00,01-03-13 16:25,1295,german,01-03-13 16:26,active
673.00,01-03-13 17:27,469,english,01-03-13 17:28,active
674.00,01-03-13 3:40,1778,english,01-03-13 3:42,active
675.00,02-03-13 15:41,2244,german,,pending
676.00,02-03-13 20:40,8919,french,,pending
677.00,02-03-13 17:45,3,chinese,,pending
678.00,02-03-13 10:05,2,english,02-03-13 10:07,active
679.00,03-03-13 17:22,3797,english,,pending
680.00,03-03-13 7:17,1,english,,pending
681.00,03-03-13 23:25,1405,spanish,,pending
682.00,03-03-13 7:50,11873,russian,,pending
683.00,04-03-13 16:11,2843,spanish,,pending
684.00,04-03-13 9:13,9562,chinese,04-03-13 9:14,active
685.00,04-03-13 18:23,9135,spanish,,pending
686.00,04-03-13 11:57,19,english,,pending
687.00,04-03-13 12:04,1,portugese,,pending
688.00,04-03-13 13:31,778,english,04-03-13 13:33,active
689.00,04-03-13 9:19,12775,english,04-03-13 9:21,active
690.00,04-03-13 8:09,13036,english,04-03-13 8:11,active
691.00,04-03-13 22:45,9191,portugese,,pending
692.00,04-03-13 8:04,14,spanish,04-03-13 8:06,active
693.00,04-03-13 21:12,3996,english,,pending
694.00,04-03-13 12:19,7909,french,,pending
695.00,04-03-13 11:18,2689,english,04-03-13 11:19,active
696.00,04-03-13 16:54,2,spanish,,pending
697.00,04-03-13 13:59,7193,german,,pending
698.00,04-03-13 10:19,12,english,04-03-13 10:21,active
699.00,04-03-13 10:11,10986,italian,04-03-13 10:12,active
700.00,04-03-13 5:24,104,indian,04-03-13 5:25,active
701.00,05-03-13 15:59,8254,english,,pending
702.00,05-03-13 19:41,8273,english,05-03-13 19:42,active
703.00,05-03-13 10:05,340,english,05-03-13 10:06,active
704.00,05-03-13 15:27,4307,english,,pending
705.00,05-03-13 21:21,6587,japanese,,pending
706.00,05-03-13 8:31,5,english,,pending
707.00,05-03-13 18:28,6441,english,05-03-13 18:29,active
708.00,05-03-13 6:33,4692,english,,pending
709.00,05-03-13 11:20,6423,english,05-03-13 11:21,active
710.00,05-03-13 11:09,31,english,05-03-13 11:10,active
711.00,05-03-13 8:45,5,english,,pending
712.00,05-03-13 18:21,11451,english,05-03-13 18:23,active
713.00,05-03-13 17:48,2,english,05-03-13 17:50,active
714.00,06-03-13 14:17,2553,english,06-03-13 14:19,active
715.00,06-03-13 10:25,2317,spanish,,pending
716.00,06-03-13 15:55,6435,japanese,,pending
717.00,06-03-13 11:55,10199,japanese,06-03-13 11:57,active
718.00,06-03-13 13:03,1136,japanese,,pending
719.00,06-03-13 21:18,13,russian,06-03-13 21:20,active
720.00,06-03-13 13:46,3163,english,06-03-13 13:47,active
721.00,06-03-13 19:00,8,spanish,,pending
722.00,06-03-13 14:03,1,spanish,,pending
723.00,06-03-13 8:38,2151,english,,pending
724.00,06-03-13 10:42,10588,english,,pending
725.00,06-03-13 14:40,9,english,06-03-13 14:42,active
726.00,06-03-13 9:44,8588,english,06-03-13 9:45,active
727.00,06-03-13 18:09,8767,english,06-03-13 18:10,active
728.00,06-03-13 18:04,4834,german,,pending
729.00,07-03-13 14:17,7189,english,07-03-13 14:18,active
730.00,07-03-13 8:52,1,english,07-03-13 8:53,active
731.00,07-03-13 10:56,1171,arabic,,pending
732.00,07-03-13 16:29,5,arabic,07-03-13 16:31,active
733.00,07-03-13 23:12,2373,japanese,07-03-13 23:13,active
734.00,07-03-13 2:09,17,spanish,,pending
735.00,07-03-13 12:24,12,english,07-03-13 12:25,active
736.00,07-03-13 12:09,2366,english,,pending
737.00,07-03-13 15:19,13,spanish,07-03-13 15:20,active
738.00,07-03-13 3:07,3738,english,,pending
739.00,07-03-13 18:57,12852,japanese,,pending
740.00,07-03-13 9:25,10142,english,,pending
741.00,07-03-13 17:31,1844,english,07-03-13 17:32,active
742.00,07-03-13 12:41,1884,english,07-03-13 12:43,active
743.00,07-03-13 14:25,172,indian,07-03-13 14:26,active
744.00,08-03-13 15:48,9,english,,pending
745.00,08-03-13 23:02,1,russian,08-03-13 23:03,active
746.00,08-03-13 11:01,11573,japanese,08-03-13 11:02,active
747.00,08-03-13 15:25,2656,english,08-03-13 15:27,active
748.00,08-03-13 11:37,7592,spanish,08-03-13 11:38,active
749.00,08-03-13 13:45,269,english,,pending
750.00,08-03-13 18:13,602,french,08-03-13 18:15,active
751.00,08-03-13 14:24,7822,english,,pending
752.00,08-03-13 2:20,12908,spanish,,pending
753.00,08-03-13 13:06,11943,japanese,08-03-13 13:08,active
754.00,08-03-13 9:38,1,english,08-03-13 9:39,active
755.00,08-03-13 15:36,6662,english,,pending
756.00,08-03-13 18:33,6538,german,08-03-13 18:35,active
757.00,08-03-13 14:45,10,spanish,,pending
758.00,08-03-13 8:20,5149,english,,pending
759.00,09-03-13 13:44,11324,russian,09-03-13 13:46,active
760.00,09-03-13 17:21,3050,english,09-03-13 17:23,active
761.00,09-03-13 18:49,24,english,09-03-13 18:50,active
762.00,09-03-13 19:25,12142,english,,pending
763.00,10-03-13 17:45,12224,english,,pending
764.00,10-03-13 18:50,10,english,,pending
765.00,10-03-13 23:17,6446,japanese,,pending
766.00,10-03-13 13:24,11627,french,,pending
767.00,10-03-13 14:25,4,english,,pending
768.00,11-03-13 17:15,8752,english,,pending
769.00,11-03-13 9:45,100,portugese,,pending
770.00,11-03-13 16:42,3097,french,,pending
771.00,11-03-13 12:43,12107,portugese,11-03-13 12:44,active
772.00,11-03-13 13:24,2944,english,11-03-13 13:25,active
773.00,11-03-13 16:28,10008,french,11-03-13 16:29,active
774.00,11-03-13 13:59,5142,japanese,,pending
775.00,11-03-13 11:32,1,english,11-03-13 11:34,active
776.00,11-03-13 7:47,9189,japanese,,pending
777.00,11-03-13 11:59,9165,portugese,,pending
778.00,11-03-13 8:30,6816,french,,pending
779.00,11-03-13 13:17,8586,english,11-03-13 13:18,active
780.00,11-03-13 7:37,12301,spanish,11-03-13 7:38,active
781.00,11-03-13 1:36,6969,german,,pending
782.00,11-03-13 5:15,11445,french,11-03-13 5:16,active
783.00,11-03-13 9:31,25,spanish,11-03-13 9:33,active
784.00,12-03-13 15:46,2,english,,pending
785.00,12-03-13 13:19,6320,russian,12-03-13 13:20,active
786.00,12-03-13 15:57,1,spanish,,pending
787.00,12-03-13 11:39,13,french,,pending
788.00,12-03-13 19:11,59,english,,pending
789.00,12-03-13 17:03,6226,english,,pending
790.00,12-03-13 22:56,15,english,12-03-13 22:57,active
791.00,12-03-13 18:30,8944,spanish,,pending
792.00,12-03-13 5:25,7104,english,12-03-13 5:27,active
793.00,12-03-13 9:39,11147,english,12-03-13 9:40,active
794.00,12-03-13 0:02,3041,french,,pending
795.00,12-03-13 11:44,10995,english,,pending
796.00,12-03-13 10:19,12016,english,,pending
797.00,12-03-13 13:52,443,japanese,,pending
798.00,12-03-13 17:01,8483,english,,pending
799.00,12-03-13 14:09,2068,german,,pending
800.00,12-03-13 14:25,4818,english,12-03-13 14:27,active
801.00,13-03-13 23:34,818,english,13-03-13 23:35,active
802.00,13-03-13 10:38,4595,english,13-03-13 10:40,active
803.00,13-03-13 15:53,1,english,13-03-13 15:54,active
804.00,13-03-13 9:25,9925,english,,pending
805.00,13-03-13 17:19,3169,english,13-03-13 17:20,active
806.00,13-03-13 8:49,10857,indian,13-03-13 8:50,active
807.00,13-03-13 14:09,12318,english,,pending
808.00,13-03-13 19:19,19,english,13-03-13 19:20,active
809.00,13-03-13 16:27,8762,english,,pending
810.00,13-03-13 15:51,6040,spanish,,pending
811.00,13-03-13 15:36,2559,chinese,,pending
812.00,13-03-13 15:10,539,english,,pending
813.00,13-03-13 16:33,15,english,,pending
814.00,13-03-13 16:21,6222,english,,pending
815.00,13-03-13 9:12,603,french,,pending
816.00,14-03-13 12:18,1,english,,pending
817.00,14-03-13 11:23,9898,spanish,,pending
818.00,14-03-13 9:57,15,english,,pending
819.00,14-03-13 0:47,5063,english,14-03-13 0:49,active
820.00,14-03-13 14:28,3,arabic,14-03-13 14:30,active
821.00,14-03-13 6:41,8958,spanish,,pending
822.00,14-03-13 10:59,11195,english,14-03-13 11:00,active
823.00,14-03-13 6:51,53,french,14-03-13 6:53,active
824.00,14-03-13 21:20,98,english,,pending
825.00,14-03-13 10:56,8669,english,14-03-13 10:58,active
826.00,14-03-13 23:38,5266,english,,pending
827.00,14-03-13 10:43,114,indian,14-03-13 10:45,active
828.00,14-03-13 12:46,4219,japanese,,pending
829.00,14-03-13 8:11,2378,german,14-03-13 8:12,active
830.00,14-03-13 17:40,9308,english,,pending
831.00,14-03-13 16:24,7668,english,14-03-13 16:26,active
832.00,15-03-13 9:53,12758,spanish,15-03-13 9:54,active
833.00,15-03-13 13:26,1917,english,,pending
834.00,15-03-13 16:34,8350,english,,pending
835.00,15-03-13 9:19,7602,spanish,,pending
836.00,15-03-13 10:31,8116,english,15-03-13 10:32,active
837.00,15-03-13 18:14,8530,english,,pending
838.00,15-03-13 14:42,4176,english,,pending
839.00,15-03-13 2:14,12214,french,,pending
840.00,15-03-13 17:37,8499,english,,pending
841.00,15-03-13 20:54,2,english,15-03-13 20:56,active
842.00,15-03-13 10:40,1966,english,,pending
843.00,15-03-13 21:17,12304,french,,pending
844.00,15-03-13 14:44,6584,english,,pending
845.00,15-03-13 12:37,448,korean,15-03-13 12:39,active
846.00,15-03-13 15:47,6362,english,,pending
847.00,16-03-13 12:30,7185,french,,pending
848.00,16-03-13 15:12,20,english,,pending
849.00,16-03-13 8:15,1039,english,,pending
850.00,16-03-13 23:22,4228,german,16-03-13 23:23,active
851.00,17-03-13 18:41,7513,german,,pending
852.00,17-03-13 12:03,6387,japanese,,pending
853.00,17-03-13 10:55,786,spanish,17-03-13 10:57,active
854.00,17-03-13 16:55,5810,japanese,,pending
855.00,18-03-13 9:21,4773,german,18-03-13 9:23,active
856.00,18-03-13 14:27,6023,german,,pending
857.00,18-03-13 10:03,4649,english,18-03-13 10:04,active
858.00,18-03-13 11:57,2,french,,pending
859.00,18-03-13 10:38,9522,chinese,,pending
860.00,18-03-13 8:32,1205,chinese,18-03-13 8:33,active
861.00,18-03-13 0:00,2,english,,pending
862.00,18-03-13 1:08,3370,english,,pending
863.00,18-03-13 15:23,183,english,,pending
864.00,18-03-13 16:10,482,english,18-03-13 16:12,active
865.00,18-03-13 13:56,1,english,,pending
866.00,18-03-13 13:00,1,english,,pending
867.00,18-03-13 22:43,6117,chinese,18-03-13 22:45,active
868.00,18-03-13 17:21,6759,french,,pending
869.00,18-03-13 0:52,4325,japanese,18-03-13 0:53,active
870.00,18-03-13 8:13,153,german,,pending
871.00,18-03-13 12:10,10397,italian,,pending
872.00,19-03-13 16:49,12302,japanese,19-03-13 16:51,active
873.00,19-03-13 12:08,6,english,,pending
874.00,19-03-13 14:26,7371,english,,pending
875.00,19-03-13 15:40,11586,english,,pending
876.00,19-03-13 14:07,366,italian,,pending
877.00,19-03-13 20:42,824,japanese,,pending
878.00,19-03-13 11:07,1870,japanese,,pending
879.00,19-03-13 18:50,8204,english,,pending
880.00,19-03-13 8:50,5260,english,19-03-13 8:52,active
881.00,19-03-13 13:21,9355,indian,19-03-13 13:22,active
882.00,19-03-13 10:22,5305,italian,,pending
883.00,19-03-13 10:12,11098,korean,,pending
884.00,19-03-13 10:08,9348,english,19-03-13 10:09,active
885.00,19-03-13 5:25,8966,english,,pending
886.00,19-03-13 7:47,3,english,,pending
887.00,19-03-13 18:19,5651,english,,pending
888.00,19-03-13 7:05,7,english,,pending
889.00,20-03-13 19:27,24,english,,pending
890.00,20-03-13 9:28,6055,english,,pending
891.00,20-03-13 18:03,11523,english,20-03-13 18:04,active
892.00,20-03-13 8:17,363,english,,pending
893.00,20-03-13 15:34,7830,english,,pending
894.00,20-03-13 18:11,1,arabic,,pending
895.00,20-03-13 14:08,1647,english,20-03-13 14:10,active
896.00,20-03-13 11:07,5536,german,,pending
897.00,20-03-13 10:39,311,french,,pending
898.00,20-03-13 10:28,1,spanish,,pending
899.00,20-03-13 14:53,3391,english,20-03-13 14:55,active
900.00,20-03-13 8:17,1310,spanish,,pending
901.00,20-03-13 15:41,17,french,20-03-13 15:42,active
902.00,20-03-13 6:03,11431,portugese,,pending
903.00,20-03-13 12:42,193,english,,pending
904.00,20-03-13 12:42,3919,english,,pending
905.00,20-03-13 7:32,8325,russian,20-03-13 7:33,active
906.00,21-03-13 9:36,8063,english,,pending
907.00,21-03-13 7:09,9735,english,,pending
908.00,21-03-13 12:45,17,english,21-03-13 12:46,active
909.00,21-03-13 18:50,791,english,,pending
910.00,21-03-13 19:49,24,english,,pending
911.00,21-03-13 10:33,58,french,,pending
912.00,21-03-13 19:08,10924,arabic,,pending
913.00,21-03-13 14:03,1592,spanish,,pending
914.00,21-03-13 16:51,1,english,21-03-13 16:53,active
915.00,21-03-13 17:01,7258,english,21-03-13 17:03,active
916.00,21-03-13 11:15,2907,spanish,21-03-13 11:17,active
917.00,21-03-13 13:44,1924,german,,pending
918.00,21-03-13 21:04,1047,spanish,,pending
919.00,21-03-13 16:27,1780,spanish,21-03-13 16:28,active
